Order_ID,Order_Date,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Rating,Warehouse_ID,Warehouse_Name,Warehouse_Location,Warehouse_Capacity,Warehouse_Utilization,Quantity,Unit_Price,Order_Value,Shipping_Mode,Origin,Destination,Distance_KM,Shipping_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Delay_Days,Inventory_Level,Reorder_Level,Inventory_Status,Delay_Category,Order_Month,Order_Month_Name,Order_Quarter,Order_Year,Order_Day,Shipping_Cost_Per_KM,Inventory_Risk,Warehouse_Risk,Delivery_Risk,Overall_Risk
ORD00878,2025-06-22,P010,Hard Drive,Storage,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,70.29,6,6000,36000,Road,Pune,Ahmedabad,1724,13792,2025-06-30,2025-07-01,On Time,1,316,293,Sufficient,Minor Delay,6,June,Q2,2025,Sunday,8.0,Medium Risk,Low Risk,Medium Risk,Medium Risk
ORD02724,2025-06-22,P013,Graphics Card,Computer Parts,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,92.57,41,45000,1845000,Air,Hyderabad,Chennai,1893,34074,2025-06-26,2025-06-26,On Time,0,679,283,Sufficient,On Time,6,June,Q2,2025,Sunday,18.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD00043,2025-06-22,P011,SSD,Storage,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,67.72,22,7000,154000,Sea,Bangalore,Jaipur,2237,6711,2025-07-02,2025-07-02,On Time,0,105,264,Reorder Required,On Time,6,June,Q2,2025,Sunday,3.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD01548,2025-06-22,P011,SSD,Storage,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,50.76,70,7000,490000,Sea,Bangalore,Kolkata,1913,5739,2025-07-03,2025-07-12,Delayed,9,332,298,Sufficient,Severe Delay,6,June,Q2,2025,Sunday,3.0,Medium Risk,Low Risk,High Risk,Medium Risk
ORD09036,2025-06-22,P011,SSD,Storage,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,61.08,49,7000,343000,Air,Chennai,Ahmedabad,877,15786,2025-06-25,2025-06-25,On Time,0,45,220,Reorder Required,On Time,6,June,Q2,2025,Sunday,18.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD09274,2025-06-22,P004,Keyboard,Accessories,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,68.77,2,1500,3000,Rail,Bangalore,Kolkata,1842,9210,2025-06-29,2025-06-29,On Time,0,214,176,Sufficient,On Time,6,June,Q2,2025,Sunday,5.0,Medium Risk,Low Risk,Low Risk,Low Risk
ORD04466,2025-06-22,P010,Hard Drive,Storage,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,75.22,16,6000,96000,Rail,Bangalore,Ahmedabad,741,3705,2025-07-02,2025-07-07,Delayed,5,713,299,Sufficient,Moderate Delay,6,June,Q2,2025,Sunday,5.0,Low Risk,Medium Risk,High Risk,Medium Risk
ORD06258,2025-06-22,P011,SSD,Storage,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,76.55,78,7000,546000,Air,Delhi,Coimbatore,716,12888,2025-06-26,2025-06-27,On Time,1,393,194,Sufficient,Minor Delay,6,June,Q2,2025,Sunday,18.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD08821,2025-06-22,P004,Keyboard,Accessories,SUP002,Global Electronics,4.2,WH001,Chennai Central,Chennai,10000,56.51,33,1500,49500,Road,Bangalore,Mumbai,1010,8080,2025-06-25,2025-06-25,On Time,0,566,262,Sufficient,On Time,6,June,Q2,2025,Sunday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07913,2025-06-22,P014,Webcam,Accessories,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,93.74,44,4000,176000,Road,Hyderabad,Jaipur,306,2448,2025-06-30,2025-06-30,On Time,0,321,152,Sufficient,On Time,6,June,Q2,2025,Sunday,8.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD05238,2025-06-22,P009,Switch,Networking,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,61.01,28,7500,210000,Air,Bangalore,Hyderabad,982,17676,2025-06-25,2025-06-25,On Time,0,167,206,Reorder Required,On Time,6,June,Q2,2025,Sunday,18.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD02386,2025-06-22,P009,Switch,Networking,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,58.7,37,7500,277500,Road,Pune,Ahmedabad,1096,8768,2025-06-27,2025-06-28,On Time,1,234,146,Sufficient,Minor Delay,6,June,Q2,2025,Sunday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD06786,2025-06-22,P015,Headset,Accessories,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,78.58,47,2500,117500,Air,Delhi,Jaipur,1503,27054,2025-06-26,2025-06-26,On Time,0,657,204,Sufficient,On Time,6,June,Q2,2025,Sunday,18.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD01835,2025-06-22,P010,Hard Drive,Storage,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,96.38,85,6000,510000,Sea,Chennai,Hyderabad,1077,3231,2025-07-06,2025-07-07,Delayed,1,840,159,Sufficient,Minor Delay,6,June,Q2,2025,Sunday,3.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD01258,2025-06-22,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,89.87,55,1500,82500,Sea,Pune,Chennai,2177,6531,2025-07-03,2025-07-06,Delayed,3,456,299,Sufficient,Minor Delay,6,June,Q2,2025,Sunday,3.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD01590,2025-06-22,P010,Hard Drive,Storage,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,94.0,95,6000,570000,Rail,Chennai,Ahmedabad,1966,9830,2025-06-27,2025-06-27,On Time,0,593,208,Sufficient,On Time,6,June,Q2,2025,Sunday,5.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD07355,2025-06-22,P007,Scanner,Office Equipment,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,58.0,40,9000,360000,Sea,Delhi,Pune,1859,5577,2025-07-08,2025-07-09,On Time,1,780,285,Sufficient,Minor Delay,6,June,Q2,2025,Sunday,3.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD05753,2025-06-22,P007,Scanner,Office Equipment,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,84.02,43,9000,387000,Sea,Mumbai,Kolkata,553,1659,2025-07-04,2025-07-12,Delayed,8,521,282,Sufficient,Severe Delay,6,June,Q2,2025,Sunday,3.0,Low Risk,Medium Risk,High Risk,Medium Risk
ORD09541,2025-06-22,P009,Switch,Networking,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,93.31,95,7500,712500,Sea,Bangalore,Delhi,1640,4920,2025-07-08,2025-07-17,Delayed,9,766,248,Sufficient,Severe Delay,6,June,Q2,2025,Sunday,3.0,Low Risk,High Risk,High Risk,High Risk
ORD05363,2025-06-22,P004,Keyboard,Accessories,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,52.26,52,1500,78000,Rail,Mumbai,Jaipur,1002,5010,2025-07-01,2025-07-01,On Time,0,85,193,Reorder Required,On Time,6,June,Q2,2025,Sunday,5.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD00396,2025-06-22,P002,Desktop PC,Electronics,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,51.91,96,55000,5280000,Road,Delhi,Kolkata,1125,9000,2025-06-25,2025-06-26,On Time,1,812,278,Sufficient,Minor Delay,6,June,Q2,2025,Sunday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD03841,2025-06-22,P009,Switch,Networking,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,78.28,34,7500,255000,Sea,Bangalore,Chennai,2400,7200,2025-07-09,2025-07-09,On Time,0,353,277,Sufficient,On Time,6,June,Q2,2025,Sunday,3.0,Medium Risk,Medium Risk,Low Risk,Medium Risk
ORD02481,2025-06-22,P013,Graphics Card,Computer Parts,SUP004,NextGen Supplies,3.9,WH001,Chennai Central,Chennai,10000,56.0,5,45000,225000,Rail,Bangalore,Ahmedabad,267,1335,2025-06-27,2025-06-27,On Time,0,165,267,Reorder Required,On Time,6,June,Q2,2025,Sunday,5.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD00123,2025-06-23,P014,Webcam,Accessories,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,55.68,60,4000,240000,Sea,Pune,Hyderabad,602,1806,2025-07-04,2025-07-05,On Time,1,57,175,Reorder Required,Minor Delay,6,June,Q2,2025,Monday,3.0,High Risk,Low Risk,Medium Risk,Medium Risk
ORD05402,2025-06-23,P014,Webcam,Accessories,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,56.86,52,4000,208000,Rail,Chennai,Mumbai,564,2820,2025-07-03,2025-07-04,On Time,1,496,169,Sufficient,Minor Delay,6,June,Q2,2025,Monday,5.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD05068,2025-06-23,P011,SSD,Storage,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,79.56,88,7000,616000,Air,Hyderabad,Coimbatore,145,2610,2025-06-26,2025-06-27,On Time,1,948,151,Sufficient,Minor Delay,6,June,Q2,2025,Monday,18.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD02051,2025-06-23,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,80.81,24,9000,216000,Sea,Mumbai,Ahmedabad,370,1110,2025-07-06,2025-07-06,On Time,0,724,293,Sufficient,On Time,6,June,Q2,2025,Monday,3.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD09994,2025-06-23,P011,SSD,Storage,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,62.59,61,7000,427000,Sea,Delhi,Hyderabad,154,462,2025-07-05,2025-07-05,On Time,0,941,138,Sufficient,On Time,6,June,Q2,2025,Monday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07291,2025-06-23,P009,Switch,Networking,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,91.47,79,7500,592500,Rail,Hyderabad,Ahmedabad,1245,6225,2025-07-02,2025-07-02,On Time,0,312,205,Sufficient,On Time,6,June,Q2,2025,Monday,5.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD02557,2025-06-23,P010,Hard Drive,Storage,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,56.05,95,6000,570000,Air,Delhi,Hyderabad,350,6300,2025-06-25,2025-06-25,On Time,0,963,126,Sufficient,On Time,6,June,Q2,2025,Monday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD08238,2025-06-23,P001,Laptop,Electronics,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,50.04,28,65000,1820000,Air,Bangalore,Hyderabad,1263,22734,2025-06-25,2025-06-25,On Time,0,488,129,Sufficient,On Time,6,June,Q2,2025,Monday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD08152,2025-06-23,P004,Keyboard,Accessories,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,81.27,83,1500,124500,Air,Bangalore,Kolkata,1219,21942,2025-06-24,2025-07-03,Delayed,9,815,222,Sufficient,Severe Delay,6,June,Q2,2025,Monday,18.0,Low Risk,Medium Risk,High Risk,Medium Risk
ORD07175,2025-06-23,P012,RAM,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,59.26,80,3500,280000,Road,Mumbai,Delhi,2131,17048,2025-06-28,2025-06-29,On Time,1,971,147,Sufficient,Minor Delay,6,June,Q2,2025,Monday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD09161,2025-06-23,P004,Keyboard,Accessories,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,70.42,98,1500,147000,Air,Chennai,Bangalore,425,7650,2025-06-24,2025-06-24,On Time,0,869,229,Sufficient,On Time,6,June,Q2,2025,Monday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD08158,2025-06-23,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,72.57,49,5000,245000,Road,Chennai,Pune,61,488,2025-06-30,2025-06-30,On Time,0,68,197,Reorder Required,On Time,6,June,Q2,2025,Monday,8.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD07923,2025-06-23,P001,Laptop,Electronics,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,68.08,38,65000,2470000,Air,Bangalore,Pune,2374,42732,2025-06-27,2025-06-28,On Time,1,588,263,Sufficient,Minor Delay,6,June,Q2,2025,Monday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD04541,2025-06-23,P009,Switch,Networking,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,51.05,80,7500,600000,Air,Delhi,Bangalore,2413,43434,2025-06-27,2025-06-27,On Time,0,892,277,Sufficient,On Time,6,June,Q2,2025,Monday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD08251,2025-06-23,P004,Keyboard,Accessories,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,50.32,25,1500,37500,Road,Chennai,Delhi,1706,13648,2025-07-01,2025-07-07,Delayed,6,665,227,Sufficient,Moderate Delay,6,June,Q2,2025,Monday,8.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD08578,2025-06-23,P004,Keyboard,Accessories,SUP006,Reliable Components,4.7,WH002,Bangalore Hub,Bangalore,12000,83.35,17,1500,25500,Rail,Mumbai,Chennai,2302,11510,2025-07-04,2025-07-04,On Time,0,498,120,Sufficient,On Time,6,June,Q2,2025,Monday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD03043,2025-06-23,P007,Scanner,Office Equipment,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,97.98,83,9000,747000,Sea,Delhi,Jaipur,205,615,2025-07-13,2025-07-15,Delayed,2,816,160,Sufficient,Minor Delay,6,June,Q2,2025,Monday,3.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD08957,2025-06-23,P011,SSD,Storage,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,64.83,37,7000,259000,Sea,Hyderabad,Bangalore,803,2409,2025-07-10,2025-07-10,On Time,0,260,202,Sufficient,On Time,6,June,Q2,2025,Monday,3.0,Medium Risk,Low Risk,Low Risk,Low Risk
ORD00073,2025-06-23,P010,Hard Drive,Storage,SUP007,Digital Supply Co,3.8,WH006,Pune Warehouse,Pune,8000,46.9,11,6000,66000,Air,Pune,Coimbatore,1606,28908,2025-06-26,2025-06-27,On Time,1,913,238,Sufficient,Minor Delay,6,June,Q2,2025,Monday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD02638,2025-06-23,P009,Switch,Networking,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,92.4,98,7500,735000,Rail,Hyderabad,Ahmedabad,1384,6920,2025-07-03,2025-07-04,On Time,1,487,135,Sufficient,Minor Delay,6,June,Q2,2025,Monday,5.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD01432,2025-06-23,P001,Laptop,Electronics,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,82.54,6,65000,390000,Sea,Chennai,Ahmedabad,833,2499,2025-07-05,2025-07-05,On Time,0,973,190,Sufficient,On Time,6,June,Q2,2025,Monday,3.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD06467,2025-06-23,P011,SSD,Storage,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,63.07,57,7000,399000,Road,Chennai,Jaipur,1663,13304,2025-06-29,2025-06-30,On Time,1,899,216,Sufficient,Minor Delay,6,June,Q2,2025,Monday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD02989,2025-06-23,P004,Keyboard,Accessories,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,83.98,26,1500,39000,Road,Mumbai,Bangalore,1093,8744,2025-06-29,2025-06-29,On Time,0,385,165,Sufficient,On Time,6,June,Q2,2025,Monday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD04821,2025-06-23,P012,RAM,Computer Parts,SUP004,NextGen Supplies,3.9,WH001,Chennai Central,Chennai,10000,66.73,57,3500,199500,Sea,Delhi,Bangalore,77,231,2025-07-08,2025-07-09,On Time,1,199,191,Sufficient,Minor Delay,6,June,Q2,2025,Monday,3.0,Medium Risk,Low Risk,Medium Risk,Medium Risk
ORD09186,2025-06-23,P015,Headset,Accessories,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,55.36,51,2500,127500,Sea,Hyderabad,Mumbai,1316,3948,2025-07-13,2025-07-13,On Time,0,815,161,Sufficient,On Time,6,June,Q2,2025,Monday,3.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD04551,2025-06-23,P011,SSD,Storage,SUP003,Prime Components,4.8,WH005,Delhi Distribution,Delhi,14000,86.27,7,7000,49000,Rail,Chennai,Bangalore,1650,8250,2025-07-04,2025-07-04,On Time,0,927,167,Sufficient,On Time,6,June,Q2,2025,Monday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD00345,2025-06-23,P013,Graphics Card,Computer Parts,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,64.65,50,45000,2250000,Road,Chennai,Hyderabad,1981,15848,2025-06-30,2025-06-30,On Time,0,289,156,Sufficient,On Time,6,June,Q2,2025,Monday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD07266,2025-06-24,P005,Mouse,Accessories,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,97.6,31,800,24800,Sea,Hyderabad,Mumbai,1940,5820,2025-07-08,2025-07-08,On Time,0,708,203,Sufficient,On Time,6,June,Q2,2025,Tuesday,3.0,Low Risk,High Risk,Low Risk,Medium Risk
ORD07316,2025-06-24,P004,Keyboard,Accessories,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,70.26,89,1500,133500,Road,Pune,Chennai,179,1432,2025-06-28,2025-06-29,On Time,1,866,209,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD07706,2025-06-24,P001,Laptop,Electronics,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,82.2,50,65000,3250000,Sea,Mumbai,Pune,1441,4323,2025-07-04,2025-07-05,On Time,1,73,187,Reorder Required,Minor Delay,6,June,Q2,2025,Tuesday,3.0,High Risk,Medium Risk,Medium Risk,High Risk
ORD05095,2025-06-24,P015,Headset,Accessories,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,92.78,95,2500,237500,Sea,Hyderabad,Mumbai,1423,4269,2025-07-11,2025-07-12,On Time,1,420,217,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,3.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD06658,2025-06-24,P013,Graphics Card,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,66.44,13,45000,585000,Air,Pune,Hyderabad,873,15714,2025-06-25,2025-06-25,On Time,0,34,203,Reorder Required,On Time,6,June,Q2,2025,Tuesday,18.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD07039,2025-06-24,P003,Monitor,Electronics,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,89.01,18,18000,324000,Road,Pune,Jaipur,96,768,2025-06-29,2025-06-29,On Time,0,564,282,Sufficient,On Time,6,June,Q2,2025,Tuesday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD08146,2025-06-24,P011,SSD,Storage,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,55.36,68,7000,476000,Air,Mumbai,Pune,477,8586,2025-06-27,2025-07-04,Delayed,7,859,273,Sufficient,Moderate Delay,6,June,Q2,2025,Tuesday,18.0,Low Risk,Low Risk,High Risk,Medium Risk
ORD06710,2025-06-24,P009,Switch,Networking,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,76.29,91,7500,682500,Rail,Bangalore,Ahmedabad,2456,12280,2025-07-02,2025-07-02,On Time,0,363,191,Sufficient,On Time,6,June,Q2,2025,Tuesday,5.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD05179,2025-06-24,P012,RAM,Computer Parts,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,59.1,45,3500,157500,Air,Delhi,Mumbai,527,9486,2025-06-28,2025-06-28,On Time,0,876,207,Sufficient,On Time,6,June,Q2,2025,Tuesday,18.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD06725,2025-06-24,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,81.58,67,7500,502500,Road,Pune,Mumbai,1418,11344,2025-06-28,2025-06-28,On Time,0,430,147,Sufficient,On Time,6,June,Q2,2025,Tuesday,8.0,Low Risk,Medium Risk,Low Risk,Low Risk
ORD05429,2025-06-24,P008,Router,Networking,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,53.09,11,5000,55000,Sea,Mumbai,Bangalore,1359,4077,2025-07-09,2025-07-10,On Time,1,278,160,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,3.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD07146,2025-06-24,P004,Keyboard,Accessories,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,60.03,35,1500,52500,Road,Mumbai,Pune,488,3904,2025-07-02,2025-07-03,On Time,1,674,106,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD03720,2025-06-24,P005,Mouse,Accessories,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,74.54,62,800,49600,Road,Chennai,Pune,1338,10704,2025-07-01,2025-07-01,On Time,0,991,116,Sufficient,On Time,6,June,Q2,2025,Tuesday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD02347,2025-06-24,P010,Hard Drive,Storage,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,90.32,67,6000,402000,Air,Pune,Jaipur,271,4878,2025-06-28,2025-06-29,On Time,1,392,229,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,18.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD09375,2025-06-24,P003,Monitor,Electronics,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,79.37,15,18000,270000,Rail,Pune,Coimbatore,2092,10460,2025-07-06,2025-07-06,On Time,0,71,163,Reorder Required,On Time,6,June,Q2,2025,Tuesday,5.0,High Risk,Medium Risk,Low Risk,Medium Risk
ORD09881,2025-06-24,P003,Monitor,Electronics,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,57.51,38,18000,684000,Sea,Pune,Bangalore,2037,6111,2025-07-14,2025-07-18,Delayed,4,63,292,Reorder Required,Moderate Delay,6,June,Q2,2025,Tuesday,3.0,High Risk,Low Risk,High Risk,High Risk
ORD01842,2025-06-24,P010,Hard Drive,Storage,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,70.11,80,6000,480000,Road,Mumbai,Hyderabad,1014,8112,2025-06-28,2025-06-28,On Time,0,245,267,Reorder Required,On Time,6,June,Q2,2025,Tuesday,8.0,High Risk,Low Risk,Low Risk,Medium Risk
ORD01311,2025-06-24,P008,Router,Networking,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,77.86,27,5000,135000,Sea,Delhi,Hyderabad,461,1383,2025-07-08,2025-07-09,On Time,1,415,250,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,3.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD03671,2025-06-24,P006,Printer,Office Equipment,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,47.28,83,12000,996000,Road,Pune,Chennai,1441,11528,2025-06-27,2025-06-27,On Time,0,581,155,Sufficient,On Time,6,June,Q2,2025,Tuesday,8.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD01944,2025-06-24,P007,Scanner,Office Equipment,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,88.03,64,9000,576000,Road,Delhi,Pune,1499,11992,2025-07-01,2025-07-02,On Time,1,613,259,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,8.0,Low Risk,Medium Risk,Medium Risk,Medium Risk
ORD09845,2025-06-24,P008,Router,Networking,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,91.57,21,5000,105000,Sea,Chennai,Ahmedabad,2232,6696,2025-07-05,2025-07-08,Delayed,3,577,222,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,3.0,Low Risk,High Risk,Medium Risk,Medium Risk
ORD04081,2025-06-24,P005,Mouse,Accessories,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,73.43,12,800,9600,Road,Chennai,Kolkata,1538,12304,2025-06-30,2025-07-01,On Time,1,420,209,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,8.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD03145,2025-06-24,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,64.08,26,9000,234000,Rail,Mumbai,Hyderabad,411,2055,2025-07-02,2025-07-02,On Time,0,903,276,Sufficient,On Time,6,June,Q2,2025,Tuesday,5.0,Low Risk,Low Risk,Low Risk,Low Risk
ORD01143,2025-06-24,P003,Monitor,Electronics,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,94.17,10,18000,180000,Air,Chennai,Kolkata,2305,41490,2025-06-28,2025-07-02,Delayed,4,851,165,Sufficient,Moderate Delay,6,June,Q2,2025,Tuesday,18.0,Low Risk,High Risk,High Risk,High Risk
ORD02531,2025-06-24,P014,Webcam,Accessories,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,64.18,1,4000,4000,Air,Pune,Coimbatore,1315,23670,2025-06-28,2025-06-29,On Time,1,204,127,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,18.0,Low Risk,Low Risk,Medium Risk,Low Risk
ORD00582,2025-06-24,P013,Graphics Card,Computer Parts,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,96.02,99,45000,4455000,Air,Bangalore,Coimbatore,476,8568,2025-06-25,2025-06-26,On Time,1,838,217,Sufficient,Minor Delay,6,June,Q2,2025,Tuesday,18.0,Low Risk,High Risk,Medium Risk,Medium Risk
