Order_ID,Order_Date,Product_ID,Product_Name,Product_Category,Supplier_ID,Supplier_Name,Supplier_Rating,Warehouse_ID,Warehouse_Name,Warehouse_Location,Warehouse_Capacity,Warehouse_Utilization,Quantity,Unit_Price,Order_Value,Shipping_Mode,Origin,Destination,Distance_KM,Shipping_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delivery_Delay_Days,Inventory_Level,Reorder_Level,Inventory_Status
ORD04043,2025-07-24,P009,Switch,Networking,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,84.37,66,7500,495000,Road,Mumbai,Coimbatore,1826,14608,2025-07-31,2025-08-07,Delayed,7,376,146,Sufficient
ORD04044,2025-05-08,P006,Printer,Office Equipment,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,75.73,82,12000,984000,Rail,Mumbai,Coimbatore,2059,10295,2025-05-16,2025-05-16,On Time,0,156,129,Sufficient
ORD04045,2025-09-25,P001,Laptop,Electronics,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,48.05,33,65000,2145000,Sea,Chennai,Mumbai,904,2712,2025-10-09,2025-10-19,Delayed,10,762,189,Sufficient
ORD04046,2025-07-22,P008,Router,Networking,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,68.34,20,5000,100000,Sea,Pune,Kolkata,808,2424,2025-08-09,2025-08-10,Delayed,1,480,203,Sufficient
ORD04047,2025-08-16,P013,Graphics Card,Computer Parts,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,64.02,86,45000,3870000,Rail,Pune,Jaipur,2024,10120,2025-08-22,2025-08-22,On Time,0,643,111,Sufficient
ORD04048,2025-10-23,P008,Router,Networking,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,67.5,65,5000,325000,Rail,Bangalore,Chennai,1530,7650,2025-10-31,2025-10-31,On Time,0,63,271,Reorder Required
ORD04049,2025-05-12,P003,Monitor,Electronics,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,72.99,8,18000,144000,Rail,Bangalore,Hyderabad,1195,5975,2025-05-24,2025-05-25,On Time,1,378,127,Sufficient
ORD04050,2025-05-21,P013,Graphics Card,Computer Parts,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,95.05,69,45000,3105000,Sea,Mumbai,Bangalore,916,2748,2025-06-02,2025-06-02,On Time,0,429,160,Sufficient
ORD04051,2025-08-30,P003,Monitor,Electronics,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,72.74,52,18000,936000,Rail,Delhi,Coimbatore,1476,7380,2025-09-11,2025-09-12,On Time,1,696,279,Sufficient
ORD04052,2025-01-18,P001,Laptop,Electronics,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,93.39,71,65000,4615000,Air,Bangalore,Coimbatore,1503,27054,2025-01-19,2025-01-29,Delayed,10,851,250,Sufficient
ORD04053,2025-08-08,P007,Scanner,Office Equipment,SUP003,Prime Components,4.8,WH006,Pune Warehouse,Pune,8000,85.04,35,9000,315000,Air,Pune,Chennai,1388,24984,2025-08-09,2025-08-09,On Time,0,337,228,Sufficient
ORD04054,2025-04-25,P006,Printer,Office Equipment,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,48.26,35,12000,420000,Rail,Hyderabad,Pune,1011,5055,2025-05-06,2025-05-07,On Time,1,122,283,Reorder Required
ORD04055,2025-09-13,P012,RAM,Computer Parts,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,49.48,19,3500,66500,Rail,Bangalore,Hyderabad,1808,9040,2025-09-22,2025-09-23,On Time,1,767,272,Sufficient
ORD04056,2025-06-15,P015,Headset,Accessories,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,90.37,5,2500,12500,Road,Bangalore,Ahmedabad,95,760,2025-06-19,2025-06-19,On Time,0,779,115,Sufficient
ORD04057,2025-09-01,P014,Webcam,Accessories,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,63.99,61,4000,244000,Sea,Pune,Jaipur,1046,3138,2025-09-19,2025-09-19,On Time,0,130,164,Reorder Required
ORD04058,2025-10-11,P007,Scanner,Office Equipment,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,77.43,56,9000,504000,Road,Bangalore,Chennai,2089,16712,2025-10-16,2025-10-16,On Time,0,45,203,Reorder Required
ORD04059,2025-11-13,P011,SSD,Storage,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,63.86,47,7000,329000,Air,Delhi,Mumbai,2447,44046,2025-11-15,2025-11-15,On Time,0,282,181,Sufficient
ORD04060,2025-08-12,P006,Printer,Office Equipment,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,87.49,24,12000,288000,Rail,Chennai,Delhi,2245,11225,2025-08-21,2025-08-21,On Time,0,214,259,Reorder Required
ORD04061,2025-10-20,P010,Hard Drive,Storage,SUP006,Reliable Components,4.7,WH006,Pune Warehouse,Pune,8000,61.79,11,6000,66000,Sea,Mumbai,Jaipur,865,2595,2025-11-02,2025-11-02,On Time,0,584,120,Sufficient
ORD04062,2025-10-26,P006,Printer,Office Equipment,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,88.58,2,12000,24000,Air,Pune,Kolkata,2498,44964,2025-10-29,2025-10-29,On Time,0,879,210,Sufficient
ORD04063,2025-04-17,P007,Scanner,Office Equipment,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,88.85,9,9000,81000,Rail,Delhi,Ahmedabad,1243,6215,2025-04-22,2025-04-22,On Time,0,85,216,Reorder Required
ORD04064,2025-01-13,P011,SSD,Storage,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,75.9,77,7000,539000,Rail,Delhi,Hyderabad,333,1665,2025-01-22,2025-01-23,On Time,1,930,232,Sufficient
ORD04065,2025-10-25,P015,Headset,Accessories,SUP007,Digital Supply Co,3.8,WH002,Bangalore Hub,Bangalore,12000,64.04,65,2500,162500,Rail,Chennai,Hyderabad,2313,11565,2025-11-03,2025-11-06,Delayed,3,96,228,Reorder Required
ORD04066,2025-06-14,P007,Scanner,Office Equipment,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,73.95,25,9000,225000,Road,Delhi,Bangalore,663,5304,2025-06-22,2025-06-22,On Time,0,738,286,Sufficient
ORD04067,2025-09-28,P010,Hard Drive,Storage,SUP007,Digital Supply Co,3.8,WH003,Hyderabad Hub,Hyderabad,9000,69.33,34,6000,204000,Road,Delhi,Chennai,2483,19864,2025-10-02,2025-10-03,On Time,1,381,178,Sufficient
ORD04068,2025-11-15,P013,Graphics Card,Computer Parts,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,66.15,83,45000,3735000,Road,Pune,Delhi,2140,17120,2025-11-21,2025-11-22,On Time,1,57,186,Reorder Required
ORD04069,2025-03-20,P004,Keyboard,Accessories,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,64.12,7,1500,10500,Air,Mumbai,Chennai,2443,43974,2025-03-23,2025-03-24,On Time,1,912,127,Sufficient
ORD04070,2025-02-19,P003,Monitor,Electronics,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,77.73,7,18000,126000,Sea,Mumbai,Pune,1590,4770,2025-03-07,2025-03-07,On Time,0,49,189,Reorder Required
ORD04071,2025-09-19,P014,Webcam,Accessories,SUP006,Reliable Components,4.7,WH006,Pune Warehouse,Pune,8000,75.37,48,4000,192000,Sea,Mumbai,Pune,2035,6105,2025-10-07,2025-10-07,On Time,0,865,221,Sufficient
ORD04072,2025-05-08,P010,Hard Drive,Storage,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,62.26,40,6000,240000,Sea,Hyderabad,Mumbai,1940,5820,2025-05-20,2025-05-20,On Time,0,741,148,Sufficient
ORD04073,2025-03-20,P002,Desktop PC,Electronics,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,93.19,76,55000,4180000,Road,Chennai,Hyderabad,1916,15328,2025-03-26,2025-03-26,On Time,0,529,118,Sufficient
ORD04074,2025-06-07,P003,Monitor,Electronics,SUP005,SmartTech Distributors,4.4,WH006,Pune Warehouse,Pune,8000,52.08,84,18000,1512000,Rail,Bangalore,Jaipur,251,1255,2025-06-14,2025-06-15,On Time,1,800,272,Sufficient
ORD04075,2025-09-06,P008,Router,Networking,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,64.61,71,5000,355000,Road,Bangalore,Mumbai,80,640,2025-09-13,2025-09-13,On Time,0,120,167,Reorder Required
ORD04076,2025-03-25,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,59.01,99,1500,148500,Road,Bangalore,Delhi,1630,13040,2025-03-29,2025-03-29,On Time,0,547,213,Sufficient
ORD04077,2025-03-20,P013,Graphics Card,Computer Parts,SUP006,Reliable Components,4.7,WH004,Mumbai Central,Mumbai,15000,47.16,41,45000,1845000,Sea,Delhi,Kolkata,1745,5235,2025-04-07,2025-04-13,Delayed,6,962,241,Sufficient
ORD04078,2025-01-26,P012,RAM,Computer Parts,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,93.38,74,3500,259000,Air,Pune,Mumbai,2280,41040,2025-01-27,2025-01-27,On Time,0,905,113,Sufficient
ORD04079,2025-06-10,P005,Mouse,Accessories,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,87.41,70,800,56000,Air,Mumbai,Coimbatore,486,8748,2025-06-11,2025-06-12,On Time,1,655,282,Sufficient
ORD04080,2025-11-14,P015,Headset,Accessories,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,79.86,68,2500,170000,Road,Hyderabad,Bangalore,1258,10064,2025-11-19,2025-11-19,On Time,0,929,252,Sufficient
ORD04081,2025-06-24,P005,Mouse,Accessories,SUP002,Global Electronics,4.2,WH004,Mumbai Central,Mumbai,15000,73.43,12,800,9600,Road,Chennai,Kolkata,1538,12304,2025-06-30,2025-07-01,On Time,1,420,209,Sufficient
ORD04082,2025-07-05,P005,Mouse,Accessories,SUP006,Reliable Components,4.7,WH006,Pune Warehouse,Pune,8000,64.11,43,800,34400,Rail,Pune,Kolkata,950,4750,2025-07-17,2025-07-18,On Time,1,455,210,Sufficient
ORD04083,2025-11-14,P015,Headset,Accessories,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,50.42,77,2500,192500,Road,Bangalore,Mumbai,1178,9424,2025-11-19,2025-11-19,On Time,0,258,243,Sufficient
ORD04084,2025-08-08,P003,Monitor,Electronics,SUP003,Prime Components,4.8,WH004,Mumbai Central,Mumbai,15000,74.08,55,18000,990000,Air,Delhi,Jaipur,491,8838,2025-08-12,2025-08-19,Delayed,7,927,141,Sufficient
ORD04085,2025-04-30,P007,Scanner,Office Equipment,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,49.09,43,9000,387000,Road,Pune,Mumbai,872,6976,2025-05-03,2025-05-03,On Time,0,665,151,Sufficient
ORD04086,2025-04-11,P006,Printer,Office Equipment,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,69.18,14,12000,168000,Sea,Chennai,Hyderabad,2037,6111,2025-04-29,2025-05-03,Delayed,4,324,178,Sufficient
ORD04087,2025-10-23,P013,Graphics Card,Computer Parts,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,96.52,22,45000,990000,Rail,Bangalore,Jaipur,501,2505,2025-11-04,2025-11-04,On Time,0,644,278,Sufficient
ORD04088,2025-07-28,P009,Switch,Networking,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,81.08,45,7500,337500,Air,Pune,Coimbatore,1169,21042,2025-07-30,2025-07-30,On Time,0,732,274,Sufficient
ORD04089,2025-06-05,P001,Laptop,Electronics,SUP008,FutureTech Suppliers,4.5,WH003,Hyderabad Hub,Hyderabad,9000,70.82,58,65000,3770000,Air,Chennai,Ahmedabad,849,15282,2025-06-09,2025-06-10,On Time,1,126,290,Reorder Required
ORD04090,2025-07-28,P006,Printer,Office Equipment,SUP008,FutureTech Suppliers,4.5,WH004,Mumbai Central,Mumbai,15000,51.59,76,12000,912000,Road,Mumbai,Bangalore,2125,17000,2025-08-01,2025-08-01,On Time,0,172,184,Reorder Required
ORD04091,2025-09-17,P001,Laptop,Electronics,SUP006,Reliable Components,4.7,WH003,Hyderabad Hub,Hyderabad,9000,57.56,43,65000,2795000,Air,Chennai,Jaipur,566,10188,2025-09-20,2025-09-20,On Time,0,546,210,Sufficient
ORD04092,2025-10-08,P005,Mouse,Accessories,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,61.13,55,800,44000,Road,Pune,Ahmedabad,246,1968,2025-10-16,2025-10-16,On Time,0,641,130,Sufficient
ORD04093,2025-06-16,P004,Keyboard,Accessories,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,94.86,89,1500,133500,Air,Bangalore,Chennai,444,7992,2025-06-19,2025-06-19,On Time,0,302,211,Sufficient
ORD04094,2025-02-25,P007,Scanner,Office Equipment,SUP005,SmartTech Distributors,4.4,WH001,Chennai Central,Chennai,10000,77.81,45,9000,405000,Sea,Bangalore,Mumbai,1996,5988,2025-03-13,2025-03-13,On Time,0,27,285,Reorder Required
ORD04095,2025-04-14,P005,Mouse,Accessories,SUP002,Global Electronics,4.2,WH006,Pune Warehouse,Pune,8000,50.41,63,800,50400,Road,Chennai,Jaipur,73,584,2025-04-20,2025-04-26,Delayed,6,513,264,Sufficient
ORD04096,2025-06-03,P015,Headset,Accessories,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,90.45,40,2500,100000,Air,Chennai,Delhi,2435,43830,2025-06-06,2025-06-06,On Time,0,575,224,Sufficient
ORD04097,2025-07-16,P009,Switch,Networking,SUP001,TechSource India,4.6,WH004,Mumbai Central,Mumbai,15000,72.48,23,7500,172500,Sea,Mumbai,Bangalore,2169,6507,2025-07-26,2025-07-26,On Time,0,936,233,Sufficient
ORD04098,2025-02-05,P007,Scanner,Office Equipment,SUP005,SmartTech Distributors,4.4,WH005,Delhi Distribution,Delhi,14000,86.75,18,9000,162000,Sea,Pune,Hyderabad,850,2550,2025-02-25,2025-02-25,On Time,0,486,104,Sufficient
ORD04099,2025-07-17,P005,Mouse,Accessories,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,77.58,1,800,800,Rail,Chennai,Kolkata,60,300,2025-07-26,2025-07-26,On Time,0,710,256,Sufficient
ORD04100,2025-09-19,P002,Desktop PC,Electronics,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,87.81,28,55000,1540000,Road,Chennai,Hyderabad,2069,16552,2025-09-27,2025-09-27,On Time,0,751,135,Sufficient
ORD04101,2025-08-22,P003,Monitor,Electronics,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,65.45,64,18000,1152000,Rail,Mumbai,Jaipur,1377,6885,2025-08-27,2025-08-27,On Time,0,169,266,Reorder Required
ORD04102,2025-01-23,P006,Printer,Office Equipment,SUP001,TechSource India,4.6,WH003,Hyderabad Hub,Hyderabad,9000,55.92,60,12000,720000,Rail,Hyderabad,Mumbai,1390,6950,2025-01-30,2025-01-30,On Time,0,286,250,Sufficient
ORD04103,2025-06-26,P014,Webcam,Accessories,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,76.13,60,4000,240000,Rail,Hyderabad,Pune,445,2225,2025-07-04,2025-07-04,On Time,0,848,257,Sufficient
ORD04104,2025-06-01,P003,Monitor,Electronics,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,91.77,82,18000,1476000,Sea,Chennai,Jaipur,2350,7050,2025-06-20,2025-06-20,On Time,0,498,165,Sufficient
ORD04105,2025-12-25,P006,Printer,Office Equipment,SUP002,Global Electronics,4.2,WH003,Hyderabad Hub,Hyderabad,9000,68.01,84,12000,1008000,Rail,Chennai,Kolkata,1241,6205,2025-12-31,2025-12-31,On Time,0,738,151,Sufficient
ORD04106,2025-08-03,P005,Mouse,Accessories,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,84.88,98,800,78400,Rail,Pune,Delhi,759,3795,2025-08-14,2025-08-21,Delayed,7,150,238,Reorder Required
ORD04107,2025-10-22,P011,SSD,Storage,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,60.93,25,7000,175000,Air,Bangalore,Pune,1944,34992,2025-10-24,2025-10-24,On Time,0,965,246,Sufficient
ORD04108,2025-10-15,P010,Hard Drive,Storage,SUP003,Prime Components,4.8,WH002,Bangalore Hub,Bangalore,12000,69.3,42,6000,252000,Road,Pune,Ahmedabad,1191,9528,2025-10-21,2025-10-21,On Time,0,657,213,Sufficient
ORD04109,2025-07-23,P006,Printer,Office Equipment,SUP006,Reliable Components,4.7,WH001,Chennai Central,Chennai,10000,69.07,21,12000,252000,Air,Mumbai,Coimbatore,820,14760,2025-07-27,2025-07-28,On Time,1,375,297,Sufficient
ORD04110,2025-04-18,P002,Desktop PC,Electronics,SUP001,TechSource India,4.6,WH001,Chennai Central,Chennai,10000,78.97,22,55000,1210000,Rail,Pune,Bangalore,1055,5275,2025-04-26,2025-04-27,On Time,1,384,153,Sufficient
ORD04111,2025-12-15,P013,Graphics Card,Computer Parts,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,69.07,10,45000,450000,Air,Hyderabad,Coimbatore,928,16704,2025-12-18,2025-12-18,On Time,0,792,300,Sufficient
ORD04112,2025-10-16,P009,Switch,Networking,SUP004,NextGen Supplies,3.9,WH005,Delhi Distribution,Delhi,14000,78.03,55,7500,412500,Rail,Delhi,Hyderabad,1532,7660,2025-10-23,2025-10-23,On Time,0,240,109,Sufficient
ORD04113,2025-04-09,P006,Printer,Office Equipment,SUP004,NextGen Supplies,3.9,WH003,Hyderabad Hub,Hyderabad,9000,67.26,23,12000,276000,Road,Hyderabad,Bangalore,2057,16456,2025-04-13,2025-04-13,On Time,0,828,197,Sufficient
ORD04114,2025-01-11,P013,Graphics Card,Computer Parts,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,67.01,93,45000,4185000,Rail,Pune,Delhi,1976,9880,2025-01-17,2025-01-18,On Time,1,818,182,Sufficient
ORD04115,2025-02-23,P001,Laptop,Electronics,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,62.93,10,65000,650000,Road,Bangalore,Chennai,714,5712,2025-02-27,2025-02-27,On Time,0,234,249,Reorder Required
ORD04116,2025-07-06,P002,Desktop PC,Electronics,SUP003,Prime Components,4.8,WH001,Chennai Central,Chennai,10000,94.58,54,55000,2970000,Rail,Bangalore,Mumbai,677,3385,2025-07-16,2025-07-16,On Time,0,288,132,Sufficient
ORD04117,2025-07-29,P014,Webcam,Accessories,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,50.64,18,4000,72000,Sea,Pune,Hyderabad,516,1548,2025-08-12,2025-08-16,Delayed,4,950,221,Sufficient
ORD04118,2025-11-27,P001,Laptop,Electronics,SUP005,SmartTech Distributors,4.4,WH003,Hyderabad Hub,Hyderabad,9000,80.99,16,65000,1040000,Sea,Mumbai,Coimbatore,1854,5562,2025-12-14,2025-12-14,On Time,0,804,120,Sufficient
ORD04119,2025-11-24,P006,Printer,Office Equipment,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,63.83,23,12000,276000,Sea,Delhi,Hyderabad,851,2553,2025-12-06,2025-12-07,On Time,1,214,186,Sufficient
ORD04120,2025-05-18,P007,Scanner,Office Equipment,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,75.08,25,9000,225000,Sea,Pune,Jaipur,821,2463,2025-05-29,2025-06-04,Delayed,6,475,121,Sufficient
ORD04121,2025-05-07,P003,Monitor,Electronics,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,68.16,71,18000,1278000,Road,Hyderabad,Delhi,1445,11560,2025-05-12,2025-05-21,Delayed,9,767,220,Sufficient
ORD04122,2025-03-24,P011,SSD,Storage,SUP007,Digital Supply Co,3.8,WH001,Chennai Central,Chennai,10000,77.43,24,7000,168000,Rail,Hyderabad,Kolkata,1214,6070,2025-03-29,2025-03-29,On Time,0,34,259,Reorder Required
ORD04123,2025-11-12,P009,Switch,Networking,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,97.53,78,7500,585000,Road,Delhi,Pune,100,800,2025-11-18,2025-11-19,On Time,1,527,245,Sufficient
ORD04124,2025-10-19,P010,Hard Drive,Storage,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,51.24,68,6000,408000,Road,Delhi,Bangalore,2377,19016,2025-10-24,2025-10-25,On Time,1,299,199,Sufficient
ORD04125,2025-05-01,P011,SSD,Storage,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,72.54,90,7000,630000,Road,Chennai,Hyderabad,1234,9872,2025-05-04,2025-05-04,On Time,0,526,183,Sufficient
ORD04126,2025-07-22,P015,Headset,Accessories,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,77.04,27,2500,67500,Air,Bangalore,Mumbai,729,13122,2025-07-26,2025-08-04,Delayed,9,813,251,Sufficient
ORD04127,2025-07-29,P007,Scanner,Office Equipment,SUP007,Digital Supply Co,3.8,WH005,Delhi Distribution,Delhi,14000,49.46,48,9000,432000,Air,Bangalore,Kolkata,711,12798,2025-07-30,2025-08-06,Delayed,7,383,293,Sufficient
ORD04128,2025-12-25,P010,Hard Drive,Storage,SUP005,SmartTech Distributors,4.4,WH004,Mumbai Central,Mumbai,15000,48.52,27,6000,162000,Sea,Pune,Delhi,873,2619,2026-01-05,2026-01-11,Delayed,6,469,226,Sufficient
ORD04129,2025-01-24,P015,Headset,Accessories,SUP004,NextGen Supplies,3.9,WH006,Pune Warehouse,Pune,8000,62.53,8,2500,20000,Rail,Mumbai,Pune,2398,11990,2025-02-04,2025-02-13,Delayed,9,612,295,Sufficient
ORD04130,2025-07-16,P010,Hard Drive,Storage,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,85.76,25,6000,150000,Air,Delhi,Mumbai,1097,19746,2025-07-18,2025-07-18,On Time,0,600,170,Sufficient
ORD04131,2025-03-27,P012,RAM,Computer Parts,SUP002,Global Electronics,4.2,WH002,Bangalore Hub,Bangalore,12000,92.46,45,3500,157500,Sea,Chennai,Kolkata,619,1857,2025-04-16,2025-04-16,On Time,0,794,259,Sufficient
ORD04132,2025-02-25,P009,Switch,Networking,SUP001,TechSource India,4.6,WH006,Pune Warehouse,Pune,8000,60.47,35,7500,262500,Road,Pune,Jaipur,2445,19560,2025-02-28,2025-02-28,On Time,0,783,126,Sufficient
ORD04133,2025-07-03,P013,Graphics Card,Computer Parts,SUP001,TechSource India,4.6,WH005,Delhi Distribution,Delhi,14000,96.42,45,45000,2025000,Road,Pune,Bangalore,1041,8328,2025-07-11,2025-07-11,On Time,0,752,141,Sufficient
ORD04134,2025-12-19,P007,Scanner,Office Equipment,SUP004,NextGen Supplies,3.9,WH004,Mumbai Central,Mumbai,15000,81.53,33,9000,297000,Road,Bangalore,Hyderabad,1737,13896,2025-12-24,2025-12-24,On Time,0,728,168,Sufficient
ORD04135,2025-12-25,P010,Hard Drive,Storage,SUP003,Prime Components,4.8,WH003,Hyderabad Hub,Hyderabad,9000,69.04,44,6000,264000,Rail,Delhi,Kolkata,103,515,2026-01-03,2026-01-04,Delayed,1,569,121,Sufficient
ORD04136,2025-12-29,P011,SSD,Storage,SUP005,SmartTech Distributors,4.4,WH002,Bangalore Hub,Bangalore,12000,71.67,48,7000,336000,Rail,Delhi,Kolkata,2212,11060,2026-01-08,2026-01-08,On Time,0,483,210,Sufficient
ORD04137,2025-04-01,P001,Laptop,Electronics,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,86.31,83,65000,5395000,Road,Bangalore,Hyderabad,1306,10448,2025-04-07,2025-04-07,On Time,0,924,140,Sufficient
ORD04138,2025-10-02,P001,Laptop,Electronics,SUP008,FutureTech Suppliers,4.5,WH001,Chennai Central,Chennai,10000,63.97,21,65000,1365000,Road,Delhi,Ahmedabad,2454,19632,2025-10-10,2025-10-17,Delayed,7,710,163,Sufficient
ORD04139,2025-02-21,P014,Webcam,Accessories,SUP006,Reliable Components,4.7,WH005,Delhi Distribution,Delhi,14000,89.82,10,4000,40000,Road,Mumbai,Pune,923,7384,2025-02-25,2025-02-26,Delayed,1,158,271,Reorder Required
ORD04140,2025-04-15,P004,Keyboard,Accessories,SUP008,FutureTech Suppliers,4.5,WH005,Delhi Distribution,Delhi,14000,70.37,61,1500,91500,Road,Delhi,Kolkata,260,2080,2025-04-20,2025-04-20,On Time,0,498,295,Sufficient
ORD04141,2025-06-26,P009,Switch,Networking,SUP008,FutureTech Suppliers,4.5,WH002,Bangalore Hub,Bangalore,12000,57.73,99,7500,742500,Air,Bangalore,Ahmedabad,403,7254,2025-06-30,2025-06-30,On Time,0,351,158,Sufficient
ORD04142,2025-01-13,P001,Laptop,Electronics,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,48.71,44,65000,2860000,Sea,Delhi,Kolkata,1162,3486,2025-01-30,2025-01-30,On Time,0,215,160,Sufficient
ORD04143,2025-02-21,P006,Printer,Office Equipment,SUP002,Global Electronics,4.2,WH005,Delhi Distribution,Delhi,14000,64.5,54,12000,648000,Rail,Delhi,Coimbatore,1283,6415,2025-02-28,2025-03-07,Delayed,7,222,122,Sufficient
ORD04144,2025-04-19,P001,Laptop,Electronics,SUP001,TechSource India,4.6,WH002,Bangalore Hub,Bangalore,12000,55.39,83,65000,5395000,Air,Pune,Jaipur,531,9558,2025-04-21,2025-04-28,Delayed,7,675,187,Sufficient
ORD04145,2025-12-30,P007,Scanner,Office Equipment,SUP007,Digital Supply Co,3.8,WH004,Mumbai Central,Mumbai,15000,54.74,12,9000,108000,Rail,Mumbai,Delhi,1765,8825,2026-01-07,2026-01-12,Delayed,5,352,143,Sufficient
ORD04146,2025-11-24,P003,Monitor,Electronics,SUP004,NextGen Supplies,3.9,WH002,Bangalore Hub,Bangalore,12000,75.11,42,18000,756000,Rail,Hyderabad,Coimbatore,1364,6820,2025-12-01,2025-12-02,On Time,1,800,256,Sufficient
